edge_id,node_a,node_b,similarity
66213,195,222,1.000000
66214,222,410,0.000000
66215,195,1572,0.000000
66216,222,1572,0.133333
66217,195,612,1.000000
66218,410,612,0.166667
66219,195,1202,1.000000
66220,410,1202,0.000000
66221,195,1224,1.000000
66222,410,1224,0.000000
66223,612,1572,0.444444
66224,1224,1572,0.333333
66225,222,612,1.000000
66226,222,1202,0.153846
66227,222,1224,1.000000
66228,612,1202,1.000000
66229,612,1224,1.000000
66230,1202,1224,0.562500
66231,443,1352,0.428571
66232,1352,2208,0.000000
66233,680,1352,1.000000
66234,770,1632,0.432432
66235,770,1723,0.000000
66236,1632,1723,0.157895
66237,770,1639,0.629630
66238,1639,1723,0.000000
66239,1723,2018,0.625000
66240,1639,2018,0.409091
66241,460,510,1.000000
66242,460,758,0.000000
66243,121,2069,0.312500
66244,377,2069,0.611111
66245,748,2069,0.240000
66246,839,2069,0.100000
66247,2069,2165,0.000000
66248,87,474,0.276923
66249,87,1054,0.000000
66250,151,1054,0.166667
66251,87,162,1.000000
66252,162,474,0.000000
66253,162,693,0.000000
66254,162,1054,0.000000
66255,87,181,0.357143
66256,181,1054,0.000000
66257,87,374,1.000000
66258,374,474,0.000000
66259,374,693,0.000000
66260,374,1054,0.105263
66261,87,425,1.000000
66262,425,693,0.000000
66263,474,520,0.384615
66264,474,1054,1.000000
66265,520,693,0.481481
66266,693,1054,1.000000
66267,151,162,1.000000
66268,151,425,0.205128
66269,162,181,1.000000
66270,162,425,1.000000
66271,162,520,1.000000
66272,181,374,0.333333
66273,181,520,0.555556
66274,374,425,0.400000
66275,374,520,1.000000
66276,425,520,0.272727
66277,20,827,0.285714
66278,21,827,0.285714
66279,21,875,0.250000
66280,23,827,0.166667
66281,23,875,0.166667
66282,142,827,1.000000
66283,827,875,1.000000
66284,827,1019,1.000000
66285,875,1019,1.000000
66286,1383,1598,0.125000
66287,1383,1661,0.000000
66288,1598,1661,0.000000
66289,841,2422,0.000000
66290,2368,2422,0.000000
66291,315,1419,0.000000
66292,816,1419,0.000000
66293,817,1419,0.428571
66294,824,1419,0.000000
66295,315,935,1.000000
66296,935,1419,0.000000
66297,816,935,1.000000
66298,817,935,0.055556
66299,824,935,1.000000
66300,234,2311,0.000000
66301,2311,2503,0.000000
66302,234,2664,0.000000
66303,2311,2664,1.000000
66304,2311,2869,0.000000
66305,2503,2664,0.000000
66306,2664,2869,0.000000
66307,2503,2869,1.000000
66308,625,1173,0.000000
66309,686,1173,0.000000
66310,39,1807,0.052632
66311,191,213,0.571429
66312,191,1104,0.500000
66313,191,501,0.380952
66314,501,716,0.384615
66315,501,1104,0.200000
66316,191,2081,0.583333
66317,191,2140,1.000000
66318,716,2140,0.000000
66319,1104,1759,0.545455
66320,1104,2081,0.416667
66321,1104,2140,0.304348
66322,1759,2140,0.000000
66323,213,2140,1.000000
66324,501,2140,1.000000
66325,2081,2140,1.000000
66326,12,122,0.290323
66327,68,122,0.000000
66328,68,432,0.175824
66329,69,122,0.000000
66330,69,432,0.114286
66331,69,1526,0.416667
66332,71,122,0.000000
66333,71,432,0.190476
66334,71,1526,0.000000
66335,122,432,1.000000
66336,122,554,1.000000
66337,122,1789,1.000000
66338,432,1526,1.000000
66339,432,1789,0.468085
66340,554,1526,1.000000
66341,1526,1789,1.000000
66342,148,217,1.000000
66343,148,1531,0.000000
66344,217,1531,0.000000
66345,148,2214,0.000000
66346,217,2214,0.000000
66347,148,538,0.250000
66348,537,1531,1.000000
66349,148,2592,1.000000
66350,537,2592,0.000000
66351,538,1531,0.000000
66352,1531,2214,1.000000
66353,1531,2592,0.000000
66354,2214,2592,0.000000
66355,217,2592,1.000000
66356,538,2592,1.000000
66357,124,721,0.571429
66358,721,941,0.000000
66359,125,721,0.250000
66360,494,551,1.000000
66361,494,845,0.000000
66362,494,2388,0.000000
66363,551,2388,0.000000
66364,845,859,0.000000
66365,494,1006,0.166667
66366,845,1006,0.250000
66367,494,1023,1.000000
66368,494,2293,1.000000
66369,845,2293,0.000000
66370,845,2388,1.000000
66371,859,2388,0.333333
66372,1006,2388,0.000000
66373,1023,2388,0.000000
66374,2293,2388,0.000000
66375,551,859,0.285714
66376,551,1006,0.600000
66377,551,2293,1.000000
66378,859,1023,1.000000
66379,859,2293,1.000000
66380,1006,1023,1.000000
66381,1006,2293,1.000000
66382,1023,2293,1.000000
66383,688,2081,0.263158
66384,213,2322,0.100000
66385,688,2322,0.666667
66386,2081,2322,0.600000
66387,273,1846,0.000000
66388,480,1846,0.000000
66389,578,1846,0.000000
66390,273,674,1.000000
66391,674,1846,0.000000
66392,273,2389,1.000000
66393,1846,2389,0.000000
66394,480,674,1.000000
66395,480,2389,1.000000
66396,578,674,1.000000
66397,578,2389,1.000000
66398,674,2389,1.000000
66399,140,1246,0.750000
66400,140,2280,1.000000
66401,1246,2280,0.000000
66402,29,733,0.235294
66403,121,315,1.000000
66404,121,421,0.000000
66405,315,421,0.000000
66406,121,488,0.000000
66407,315,488,0.000000
66408,121,316,1.000000
66409,316,421,0.000000
66410,316,488,0.000000
66411,121,825,1.000000
66412,421,825,0.000000
66413,488,825,0.000000
66414,271,1720,0.000000
66415,516,1720,0.000000
66416,271,664,0.387097
66417,271,837,1.000000
66418,608,837,0.000000
66419,271,1292,1.000000
66420,608,1292,0.000000
66421,608,1720,1.000000
66422,664,1720,0.000000
66423,837,1720,0.000000
66424,1292,1720,0.000000
66425,516,837,1.000000
66426,516,1292,1.000000
66427,664,837,1.000000
66428,664,1292,0.692308
66429,837,1292,1.000000
66430,1019,1088,0.483871
66431,315,594,0.200000
66432,315,832,0.058824
66433,315,929,0.230769
66434,315,1980,1.000000
66435,594,1980,0.000000
66436,832,1980,0.000000
66437,984,1980,0.000000
66438,502,1013,0.315789
66439,697,1013,0.377358
66440,697,2191,0.285714
66441,635,2191,0.264706
66442,63,1367,1.000000
66443,67,1367,0.000000
66444,63,2366,1.000000
66445,67,2366,0.000000
66446,63,2367,0.307692
66447,67,2367,1.000000
66448,1367,2367,0.000000
66449,1367,2366,1.000000
66450,249,288,0.222222
66451,65,430,0.400000
66452,249,430,0.000000
66453,65,978,0.293103
66454,249,978,0.360000
66455,65,1767,0.166667
66456,249,1767,0.533333
66457,65,2354,0.416667
66458,249,2354,0.384615
66459,250,288,0.000000
66460,250,978,0.357143
66461,250,1718,1.000000
66462,250,1767,0.000000
66463,250,2354,1.000000
66464,288,2354,0.000000
66465,430,1718,0.125000
66466,430,2354,0.000000
66467,978,2354,0.000000
66468,1767,2354,0.068182
66469,288,430,1.000000
66470,288,978,1.000000
66471,288,1767,1.000000
66472,430,978,1.000000
66473,430,1767,1.000000
66474,978,1767,1.000000
66475,774,2079,0.000000
66476,2079,2315,0.500000
66477,781,1574,0.245283
66478,216,898,0.411765
66479,216,1250,0.279070
66480,216,1929,0.333333
66481,292,1929,0.326241
66482,898,1176,0.590909
66483,900,1250,0.342105
66484,1176,1250,0.428571
66485,1176,1929,0.363636
66486,1250,1929,0.329412
66487,403,484,0.000000
66488,484,1331,1.000000
66489,9,912,1.000000
66490,248,912,0.333333
66491,430,688,0.153846
66492,430,2819,0.000000
66493,688,2819,0.000000
66494,430,876,0.500000
66495,876,2819,0.000000
66496,430,1130,0.571429
66497,1718,2819,0.000000
66498,430,2186,1.000000
66499,688,2186,1.000000
66500,876,2186,1.000000
66501,1130,1718,1.000000
66502,1130,2186,1.000000
66503,1718,2186,1.000000
66504,32,2366,0.333333
66505,363,1933,0.357143
66506,1483,1933,0.200000
66507,363,2273,0.176471
66508,1483,2273,0.481481
66509,460,943,1.000000
66510,460,982,0.800000
66511,460,1098,0.000000
66512,943,1098,0.000000
66513,982,1098,1.000000
66514,426,903,0.363636
66515,426,2750,0.000000
66516,903,2750,1.000000
66517,426,2925,1.000000
66518,903,2925,0.000000
66519,2750,2925,0.000000
66520,110,839,0.176471
66521,110,960,0.583333
66522,112,839,0.550000
66523,112,960,0.333333
66524,839,960,0.578947
66525,855,1560,0.111111
66526,855,2021,1.000000
66527,855,2689,0.396226
66528,2021,2689,1.000000
66529,982,1254,1.000000
66530,982,2464,0.000000
66531,1254,2464,0.000000
66532,982,2655,1.000000
66533,2464,2655,0.000000
66534,1254,2655,1.000000
66535,382,491,0.000000
66536,579,662,0.428571
66537,579,687,0.636364
66538,252,439,1.000000
66539,252,988,0.000000
66540,252,1192,0.000000
66541,439,1192,0.416667
66542,252,1698,0.588235
66543,252,1727,0.000000
66544,252,516,0.555556
66545,516,988,0.391304
66546,516,1192,0.000000
66547,516,1698,0.000000
66548,516,1727,0.517241
66549,988,1192,0.500000
66550,988,1272,0.722222
66551,988,1698,0.250000
66552,988,1727,0.129032
66553,252,1729,1.000000
66554,1192,1272,0.304348
66555,1192,1698,1.000000
66556,1192,1727,1.000000
66557,1272,1729,0.210526
66558,1698,1729,0.000000
66559,439,516,0.152174
66560,516,1729,0.600000
66561,10,934,0.111111
66562,10,1126,0.000000
66563,20,1126,0.000000
66564,10,1193,0.000000
66565,20,1193,0.000000
66566,10,320,1.000000
66567,320,1193,0.210526
66568,10,440,1.000000
66569,440,1193,0.000000
66570,10,813,0.428571
66571,10,831,0.300000
66572,934,1193,0.571429
66573,10,2119,1.000000
66574,1126,1193,1.000000
66575,20,440,1.000000
66576,20,2119,1.000000
66577,320,2119,0.383333
66578,440,2119,0.428571
66579,831,2119,0.558140
66580,1338,1780,0.000000
66581,1338,1868,1.000000
66582,1780,1868,0.115385
66583,23,813,0.200000
66584,195,934,0.275862
66585,23,686,0.358025
66586,890,934,0.307692
66587,139,890,0.472222
66588,195,812,0.133333
66589,195,890,0.185185
66590,26,2267,1.000000
66591,26,2345,0.000000
66592,2267,2345,0.000000
66593,97,640,0.107143
66594,98,141,0.176471
66595,98,640,0.000000
66596,141,220,0.000000
66597,220,640,0.142857
66598,22,141,0.500000
66599,141,640,0.700000
66600,546,682,0.440000
66601,681,861,0.692308
66602,682,861,1.000000
66603,195,1304,0.222222
66604,195,1895,0.000000
66605,15,29,0.000000
66606,15,1017,1.000000
66607,29,1017,0.000000
66608,15,1076,0.000000
66609,1017,1076,0.000000
66610,123,1176,0.000000
66611,839,1176,1.000000
66612,1176,2091,0.375000
66613,1176,2165,0.000000
66614,521,538,0.000000
66615,521,939,0.750000
66616,538,939,0.000000
66617,219,460,0.200000
66618,460,1200,1.000000
66619,460,1410,1.000000
66620,219,1436,0.000000
66621,219,2781,1.000000
66622,460,2781,0.000000
66623,1200,1436,0.500000
66624,1200,2781,0.000000
66625,1410,1436,1.000000
66626,1410,2781,0.000000
66627,1436,2781,0.333333
66628,181,2039,0.000000
66629,1972,2039,0.000000
66630,181,1972,0.558140
66631,112,220,0.454545
66632,216,220,0.250000
66633,217,220,0.228571
66634,212,508,0.571429
66635,508,1585,0.090909
66636,212,1586,0.357143
66637,508,1586,0.000000
66638,212,2371,0.000000
66639,508,2371,0.000000
66640,519,1586,1.000000
66641,519,2371,1.000000
66642,853,1586,0.000000
66643,853,2371,0.000000
66644,1585,2371,1.000000
66645,1586,2371,1.000000
66646,508,853,0.294118
66647,896,1025,0.166667
66648,896,2054,0.777778
66649,1025,2222,0.000000
66650,2054,2222,0.400000
66651,59,345,0.000000
66652,345,436,0.000000
66653,59,474,1.000000
66654,59,566,0.000000
66655,345,566,1.000000
66656,436,566,0.000000
66657,474,566,0.000000
66658,436,474,1.000000
66659,23,888,0.250000
66660,23,1016,0.875000
66661,888,1016,0.000000
66662,23,562,0.000000
66663,428,562,0.028571
66664,428,834,0.181818
66665,428,1040,0.000000
66666,23,1103,0.181818
66667,562,872,0.000000
66668,562,1040,1.000000
66669,562,1103,0.500000
66670,834,872,0.000000
66671,834,1040,0.361702
66672,872,1040,0.000000
66673,1040,1103,0.500000
66674,428,872,1.000000
66675,600,1388,0.000000
66676,600,2795,0.000000
66677,1388,2795,0.111111
66678,410,862,0.000000
66679,517,862,0.000000
66680,410,863,0.000000
66681,862,1380,0.000000
66682,863,1380,0.000000
66683,110,441,0.000000
66684,216,441,1.000000
66685,217,441,1.000000
66686,193,1355,0.500000
66687,195,1355,0.076923
66688,193,490,0.238636
66689,490,1355,0.000000
66690,1310,1355,0.000000
66691,193,1354,1.000000
66692,1355,2114,0.000000
66693,195,490,0.130435
66694,195,1310,0.166667
66695,195,1354,1.000000
66696,490,1354,1.000000
66697,1310,1354,1.000000
66698,1354,2114,1.000000
66699,162,536,1.000000
66700,164,536,0.500000
66701,562,925,0.166667
66702,232,748,0.200000
66703,232,1424,0.000000
66704,284,1759,0.250000
66705,688,748,0.166667
66706,10,21,0.083333
66707,20,643,0.254237
66708,10,645,0.342857
66709,20,645,0.208333
66710,10,1545,0.000000
66711,20,1545,0.000000
66712,10,175,0.555556
66713,21,175,0.000000
66714,10,329,1.000000
66715,21,643,0.272727
66716,21,1545,1.000000
66717,165,329,0.000000
66718,165,643,0.413793
66719,165,645,0.333333
66720,165,1545,1.000000
66721,175,643,0.187500
66722,175,645,0.000000
66723,329,643,0.500000
66724,329,645,0.000000
66725,643,1545,0.444444
66726,645,1545,0.363636
66727,20,175,0.545455
66728,1198,1208,1.000000
66729,1694,2232,0.000000
66730,1694,2695,0.000000
66731,1694,2882,0.500000
66732,2232,2882,0.600000
66733,2695,2882,0.307692
66734,369,1158,0.000000
66735,369,2026,0.000000
66736,1158,2026,1.000000
66737,73,2849,0.333333
66738,76,2849,1.000000
66739,129,2849,0.000000
66740,328,1303,0.000000
66741,328,2096,0.500000
66742,310,961,0.000000
66743,310,962,0.000000
66744,961,962,0.666667
66745,310,1115,0.000000
66746,310,2091,0.000000
66747,961,2091,1.000000
66748,310,2887,0.384615
66749,961,2887,1.000000
66750,962,1115,0.222222
66751,962,2091,0.333333
66752,962,2887,1.000000
66753,1115,2091,1.000000
66754,1115,2887,1.000000
66755,2091,2887,1.000000
66756,238,927,0.000000
66757,238,1480,0.000000
66758,246,927,0.240000
66759,246,1480,0.173913
66760,246,714,0.700000
66761,214,456,0.333333
66762,456,876,0.000000
66763,13,1400,0.750000
66764,13,1724,0.000000
66765,1400,1724,1.000000
66766,13,2250,0.055556
66767,1400,2250,1.000000
66768,1724,2250,1.000000
66769,66,1848,0.062500
66770,250,1848,0.000000
66771,651,1135,0.000000
66772,651,1191,0.578947
66773,651,1708,0.384615
66774,241,1190,0.521739
66775,1135,1190,0.068966
66776,1135,1191,0.580645
66777,241,1659,1.000000
66778,1135,1659,0.000000
66779,241,1775,0.800000
66780,1135,2049,0.000000
66781,1135,2184,0.000000
66782,1191,1659,0.000000
66783,1191,1775,0.294118
66784,1659,1708,0.111111
66785,1708,2184,0.000000
66786,651,1190,0.277778
66787,651,1659,1.000000
66788,651,2049,0.340426
66789,1190,1659,0.272727
66790,1659,1775,1.000000
66791,1659,2049,1.000000
66792,1659,2184,1.000000
66793,1775,2049,1.000000
66794,1775,2184,1.000000
66795,2049,2184,0.310345
66796,24,1990,0.636364
66797,120,361,1.000000
66798,120,362,0.433333
66799,120,1477,0.250000
66800,361,1477,0.352941
66801,120,1424,0.125000
66802,143,2506,0.375000
66803,184,2506,0.000000
66804,665,2506,0.800000
66805,249,1194,0.000000
66806,876,1194,0.133333
66807,249,1272,0.500000
66808,70,107,1.000000
66809,70,724,0.000000
66810,107,724,0.000000
66811,70,189,1.000000
66812,189,724,0.000000
66813,70,690,1.000000
66814,690,724,0.000000
66815,70,760,1.000000
66816,724,760,0.000000
66817,107,690,1.000000
66818,107,760,1.000000
66819,107,1483,1.000000
66820,189,690,1.000000
66821,189,760,1.000000
66822,189,1483,1.000000
66823,690,1483,1.000000
66824,760,1483,0.142857
66825,177,654,0.214286
66826,177,1761,0.454545
66827,651,1761,0.142857
66828,177,1968,0.400000
66829,651,1968,0.681818
66830,1046,1968,0.625000
66831,1318,1968,0.200000
66832,654,1046,0.357143
66833,654,1318,0.363636
66834,1046,1761,0.625000
66835,1318,1761,0.230769
66836,92,813,0.000000
66837,92,1925,0.000000
66838,524,1925,0.000000
66839,813,1332,0.000000
66840,813,2844,0.000000
66841,1332,1925,0.000000
66842,1925,2844,0.000000
66843,54,642,0.000000
66844,642,858,0.000000
66845,4,643,0.600000
66846,643,2559,0.142857
66847,1511,2559,0.214286
66848,215,275,0.333333
66849,215,277,0.307692
66850,275,1939,1.000000
66851,277,1939,1.000000
66852,279,1939,0.000000
66853,1533,2174,0.133333
66854,2174,2900,0.750000
66855,303,649,0.340000
66856,306,649,0.200000
66857,183,784,0.433333
66858,183,1260,0.319149
66859,183,2051,0.500000
66860,603,2051,0.538462
66861,784,1260,0.204082
66862,784,2051,1.000000
66863,1260,2051,0.181818
66864,603,1260,0.452381
66865,32,473,1.000000
66866,33,473,0.444444
66867,32,604,0.000000
66868,33,672,0.000000
66869,32,760,0.363636
66870,33,760,0.125000
66871,32,1643,0.000000
66872,33,1643,1.000000
66873,32,1811,0.684211
66874,33,1811,0.444444
66875,473,1811,0.000000
66876,604,672,0.000000
66877,604,760,0.235294
66878,604,1643,1.000000
66879,604,1811,0.444444
66880,672,1643,0.000000
66881,672,1811,0.000000
66882,760,1643,0.000000
66883,760,1811,0.000000
66884,1643,1811,0.800000
66885,473,672,0.222222
66886,672,760,0.421053
66887,275,1880,0.352941
66888,277,1880,0.423077
66889,275,2183,0.100000
66890,277,2183,1.000000
66891,279,2183,0.333333
66892,518,2183,0.444444
66893,855,2183,0.090909
66894,1880,2183,0.000000
66895,1880,2313,0.333333
66896,2183,2313,1.000000
66897,279,1880,0.294118
66898,855,1880,0.333333
66899,2078,2611,1.000000
66900,2186,2611,0.000000
66901,125,640,0.000000
66902,374,640,1.000000
66903,640,916,0.000000
66904,640,1573,1.000000
66905,325,1533,0.300000
66906,48,64,0.433333
66907,48,303,0.200000
66908,64,303,0.187500
66909,48,307,0.000000
66910,64,307,0.269231
66911,48,248,0.333333
66912,48,304,0.200000
66913,48,306,1.000000
66914,48,308,1.000000
66915,48,422,1.000000
66916,303,422,0.200000
66917,48,890,0.500000
66918,307,422,0.000000
66919,64,304,1.000000
66920,64,306,0.285714
66921,64,308,0.285714
66922,64,422,0.428571
66923,248,422,0.185185
66924,304,422,1.000000
66925,308,422,0.400000
66926,422,890,0.666667
66927,656,1936,1.000000
66928,940,1936,0.090909
66929,656,2079,0.307692
66930,940,2079,0.000000
66931,1936,2079,0.800000
66932,132,883,0.000000
66933,492,883,0.500000
66934,492,1719,0.000000
66935,883,1719,0.000000
66936,411,993,0.285714
66937,357,411,0.333333
66938,323,781,0.450000
66939,323,1613,1.000000
66940,1570,1613,1.000000
66941,79,510,0.000000
66942,79,947,0.000000
66943,510,947,0.220779
66944,79,1478,1.000000
66945,510,1478,0.000000
66946,79,1560,0.000000
66947,510,1560,0.375000
66948,79,2096,0.000000
66949,510,2096,1.000000
66950,947,1478,0.000000
66951,947,1560,1.000000
66952,947,2096,1.000000
66953,1478,2096,0.000000
66954,1560,2096,0.400000
66955,1497,2778,0.000000
66956,2057,2778,0.000000
66957,33,878,0.285714
66958,483,878,0.214286
66959,33,2774,0.000000
66960,483,2774,0.000000
66961,33,2469,1.000000
66962,878,2469,0.400000
66963,878,2774,1.000000
66964,2469,2774,0.250000
66965,388,1787,0.138889
66966,1030,1787,0.333333
66967,483,2372,0.533333
66968,1787,2372,0.279070
66969,537,1006,0.000000
66970,537,1161,0.083333
66971,366,371,1.000000
66972,371,427,0.000000
66973,371,561,0.000000
66974,366,569,0.000000
66975,366,705,0.071429
66976,371,705,0.000000
66977,371,933,0.000000
66978,427,569,1.000000
66979,366,833,0.370370
66980,366,1054,1.000000
66981,366,1156,1.000000
66982,561,569,1.000000
66983,561,933,0.172414
66984,569,705,1.000000
66985,569,833,0.384615
66986,569,933,0.631579
66987,569,1054,0.000000
66988,569,1156,0.363636
66989,705,933,0.384615
66990,833,933,0.062500
66991,933,1156,0.352941
66992,371,833,1.000000
66993,371,1054,0.416667
66994,371,1156,0.333333
66995,833,1054,0.131579
66996,379,1965,0.000000
66997,379,2250,0.611111
66998,1965,2250,1.000000
66999,379,2760,0.500000
67000,2250,2760,0.307692
67001,4,613,0.000000
67002,507,582,0.300000
67003,507,583,0.000000
67004,582,1004,0.000000
67005,582,1793,0.000000
67006,583,1793,0.454545
67007,2,1432,0.473684
67008,1432,2218,0.333333
67009,1432,2435,0.600000
67010,295,573,0.166667
67011,295,1091,0.333333
67012,295,1860,0.000000
67013,426,1860,0.363636
67014,573,966,0.500000
67015,573,1860,0.916667
67016,620,966,0.700000
67017,620,1860,0.000000
67018,966,1091,0.142857
67019,966,1860,1.000000
67020,1091,1860,0.384615
67021,1860,2326,0.000000
67022,2,269,0.454545
67023,2,344,0.687500
67024,2,345,0.000000
67025,2,1688,0.250000
67026,2,275,0.400000
67027,275,344,0.000000
67028,275,345,0.000000
67029,275,818,0.000000
67030,275,1688,0.000000
